UserID,Session,TaskName,Orientation,accelX_mean,accelX_stdev,accelX_differenceBeforeAfter,accelX_netChange,accelX_maxChange,accelX_restorationTime,accelX_normedDuration,accelX_normedDurationMax,accelY_mean,accelY_stdev,accelY_differenceBeforeAfter,accelY_netChange,accelY_maxChange,accelY_restorationTime,accelY_normedDuration,accelY_normedDurationMax,accelZ_mean,accelZ_stdev,accelZ_differenceBeforeAfter,accelZ_netChange,accelZ_maxChange,accelZ_restorationTime,accelZ_normedDuration,accelZ_normedDurationMax,gyroX_mean,gyroX_stdev,gyroX_differenceBeforeAfter,gyroX_netChange,gyroX_maxChange,gyroX_restorationTime,gyroX_normedDuration,gyroX_normedDurationMax,gyroY_mean,gyroY_stdev,gyroY_differenceBeforeAfter,gyroY_netChange,gyroY_maxChange,gyroY_restorationTime,gyroY_normedDuration,gyroY_normedDurationMax,gyroZ_mean,gyroZ_stdev,gyroZ_differenceBeforeAfter,gyroZ_netChange,gyroZ_maxChange,gyroZ_restorationTime,gyroZ_normedDuration,gyroZ_normedDurationMax
990622,990622_session_1,Map+Sitting,0,0.607781407,0.055337225,-0.012449847,0.010607649,0.161189612,53393899.4,-44143152924,-2565194585,4.11019258,0.061813459,0.04860223,0.06602676,0.17441778,53393895.96,11307619013,-3540253967,8.296268067,0.10764523,-0.0167593,-0.008858533,0.2302024,53393891.69,-32792270560,-1910360999,0.033081747,0.070398195,-0.093554011,0.015549914,0.205433987,53384099.98,-5874424777,-1523233383,0.002803193,0.02516163,0.041905355,0.005368827,0.070677104,53384100,13114696229,-2261888903,-0.022649526,0.013710328,0.000580322,-0.004201395,0.026083946,53384100.02,9.47019E+11,-2940621342
990622,990622_session_1,Map+Sitting,0,0.7587161,0.082578171,-0.101095166,-0.022811192,0.129466458,55420199.22,-6515712136,-590137238.1,4.167086688,0.104649791,0.13778635,0.049359038,0.26425995,55420195.88,4780640463,-4001056347,8.235230841,0.182726714,-0.1052253,-0.165723859,0.2367263,55420191.6,-6259967897,-983261958.7,0.046540297,0.074742611,0.017684548,-0.028290696,0.119729597,55447699.93,37246724441,-5056952838,0.008693922,0.051247353,0.064201933,0.194946731,0.324002929,55447700.19,10259683303,-2064391624,-0.035724708,0.015075108,0.049754975,0.036968257,0.062002824,55447700.07,13238706280,-23069112349
990622,990622_session_1,Map+Sitting,0,0.87781985,0.123183059,-0.158376395,-0.000493013,0.537258937,55523899.12,-8084219242,-1730082479,4.513917286,0.072349399,0.14796152,0.143122406,0.30627812,55523895.63,8653259983,-1738235283,8.065441661,0.17689841,-0.18722671,-0.125601169,0.31016917,55523891.81,-6838498097,-150900928.3,0.019387206,0.070334031,-0.20140227,-0.245606135,0.027916558,55508099.74,-6357100646,-5347258265,0.022174926,0.054850042,0.309891937,0.280204404,0.429071738,55508100.26,4131551508,-9701216072,-0.029702028,0.021123466,0.065148778,-0.007313817,0.043768494,55508100.02,19652471311,2576392274
990622,990622_session_1,Map+Sitting,0,0.692316446,0.064657789,0.031364029,0.024813009,0.126772963,55685499.33,21733209085,-4258951263,4.535092714,0.062327493,-0.05817908,-0.070573226,0.07739276,55685495.39,-11716256084,-4031139505,8.072742486,0.162066156,-0.24636317,-0.007867654,0.36972486,55685491.92,-2766813725,-172132868.7,0.015039923,0.085350092,0.016187928,-0.018130059,0.150395018,55667699.97,42107951516,-4370357800,0.007067079,0.027440634,-0.044532077,-0.047880249,0.033628132,55667699.95,-15306730644,-940785620.9,-0.047036624,0.02685029,-0.103847092,-0.125716068,-0.034697147,55667699.92,-6563886272,-9061062875
990622,990622_session_1,Map+Sitting,0,0.732059818,0.098337931,-0.208827586,-0.104713672,0.11851301,50835665.83,-3096803510,-278896052.7,4.538470496,0.062364442,0.132924831,-0.043253384,0.08277972,50835662.09,4865140656,2220435802,8.075337633,0.131027861,-0.2524021,0.025552533,0.2946069,50835658.62,-2562173611,-825719503.7,0.014888452,0.068480793,-0.019021669,-0.156611968,-0.02825252,50829222.05,-33997936973,9889987272,0.013016983,0.060527898,0.246351774,0.140657277,0.293184774,50829222.35,2625097796,-1096363691,-0.035291351,0.019100311,0.014053294,-0.038681653,0.02134974,50829222.22,46017502532,-10801286202
990622,990622_session_1,Map+Sitting,0,0.480322465,0.112523315,-0.122463425,-0.025213235,0.32704797,55532399.49,-5956941838,-1369522568,4.908255968,0.062728576,0.14957782,0.014866718,0.14820075,55532395.11,4877110122,4.47048E+11,7.870339533,0.110226485,-0.09618698,-0.009576717,0.26635575,55532392.12,-7584264523,-786925171.6,0.020328238,0.056911521,-0.029626961,-0.137458253,0.028832839,55526799.84,-24623095586,-10628731197,0.00374761,0.028186532,-0.00824668,-0.060759759,-0.015332719,55526799.94,-88460755629,81231201153,-0.034872648,0.01410351,0.057696222,0.014912869,0.064140851,55526800.05,12643938798,-8540212870
990622,990622_session_1,Map+Sitting,0,0.462695658,0.086296902,0.017537521,-0.017700915,0.139701657,53659599.52,26820637877,-532844598.5,4.550277416,0.109820518,0.26234471,0.211804376,0.36254196,53659595.66,1792936858,-916167858.9,8.035361486,0.159910372,-0.14622564,-0.214219454,0.07924806,53659591.75,-3216723825,-1087663439,0.073667047,0.071425276,-0.068844513,-0.094351439,0.072051554,53677799.83,-6832091374,-2930656691,-0.019688022,0.057546231,-0.014599681,-0.073138732,0.10354165,53677799.95,-32216594322,-3262118316,-0.028025507,0.03346485,-0.050610186,-0.084561085,0.032345322,53677799.94,-9293623261,-4977583924
990622,990622_session_1,Map+Sitting,0,0.59360985,0.082747935,0.010594345,0.132546456,0.321840576,60687908.63,65666541351,-1354949741,4.977859817,0.074591758,0.018108892,-0.012374773,0.14772201,60687904.1,38417259708,-517756234.4,7.864110593,0.184018901,-0.087551508,0.223015903,0.64703331,60687901.45,-7946110975,-110797280.3,0.022633075,0.067793034,-0.143228463,-0.190345092,-0.075228047,60674545.24,-4857124672,-6495724993,-0.009494295,0.057808437,0.159538565,0.070437422,0.145599738,60674545.53,4360566371,38859582154,-0.042579378,0.023570854,-0.040597549,-0.067655397,-0.012247849,60674545.43,-17135972767,-2162633065
990622,990622_session_1,Map+Sitting,0,0.306806969,0.057536032,0.120205851,0.062930923,0.140393353,60699090.67,3848656265,-10517695174,4.726270514,0.067838739,-0.039099235,-0.022495531,0.107273456,60699086.16,-11832226278,-698340649.2,7.991130322,0.202682384,0.016838204,0.072441344,0.454433022,60699082.99,27475079818,-759705065.5,0.001085983,0.070953608,-0.022845747,-0.098451117,0.024468546,60693908.99,-20250202770,-5757234924,-0.014592892,0.049978182,-0.100055406,-0.108123147,0.013676595,60693909,-4623748171,-3590242813,-0.043193263,0.017184041,-0.034535483,-0.061485284,-0.031425624,60693909.07,-13395816799,-1.00467E+11
990622,990622_session_1,Map+Sitting,0,0.316633175,0.069062991,0.068700289,0.120175625,0.30632479,50313555.36,10323959498,-2558921732,4.630289548,0.083067281,-0.223192856,-0.145943296,0.043893656,50313550.78,-3177785410,-2276649979,8.046419534,0.190230378,-0.116185378,0.033957434,0.3875949,50313547.54,-6104546145,-1132490741,-0.022163571,0.055238476,0.05043032,-0.031394424,0.079955473,50306222.21,14064445701,-21019535445,-0.020133921,0.034548821,0.009909592,-0.069037078,0.027149568,50306222.17,71574537981,-2890665296,-0.048332249,0.011301709,-0.024298862,-0.038219036,-0.006074715,50306222.23,-29189618216,-2734558798
990622,990622_session_1,Map+Sitting,0,0.296394685,0.046855558,0.000418996,-0.022752397,0.059136778,55606299.68,1.00E+12,-4192426751,4.314968728,0.082946383,-0.01310829,0.030784198,0.19476847,55606295.72,-32066310709,-1232220475,8.203002656,0.108420557,0.02340325,0.038475756,0.2091931,55606291.84,17960518304,-1648254735,0.006519077,0.034787898,0.009621128,0.00270117,0.063682699,55621500,43688588509,-6217077983,-0.009573404,0.028409695,-0.016982054,-0.030892601,0.033964107,55621499.98,-24751629597,-6597258670,-0.036317848,0.015583604,-0.009560041,-0.023245332,0.000855211,55621500.01,-43967748995,-5378170269
990622,990622_session_1,Map+Sitting,0,0.32467567,0.069250037,0.080564888,0.108778534,0.264140314,55606299.78,10034656785,-885311850,4.270539287,0.081637236,0.04124015,-0.027950513,0.2026092,55606295.7,19603250716,-4441499160,8.228837504,0.129675985,-0.25629951,-0.009550746,0.25683775,55606291.76,-3154282269,-596776971.5,0.019797196,0.066779102,0.126540736,0.006358161,0.172874865,55627799.99,6388780592,-15468198566,-0.01114614,0.037894536,-0.009468411,-0.037413345,0.064446281,55627799.97,-85382961088,-1029301452,-0.027488936,0.015131625,0.014660766,0.001099558,0.035002579,55627800.03,55143161918,-5708414646
990622,990622_session_1,Map+Sitting,0,0.309426629,0.048714743,0.114382981,0.044927194,0.180223545,56070499.74,7424823978,-7691200823,4.334255285,0.061794112,0.1198298,0.056894255,0.16986897,56070495.72,7087331365,-1718933388,8.192152187,0.096400689,-0.25306735,-0.060242313,0.1716045,56070491.75,-3355918889,-178971127.9,0.033617951,0.033554911,0.077457713,0.037069339,0.126846169,56063800,10964356805,-15484195366,-0.016578883,0.020555421,-0.005742133,-0.01346347,0.031215214,56063800,-1.47902E+11,-19019533503,-0.028914288,0.009073851,0.002596177,-0.004235333,0.014905112,56063800.02,3.27125E+11,-64717255889
990622,990622_session_1,Map+Sitting,0,0.494281207,0.088116491,0.164681187,0.086269337,0.25099216,55727799.59,4779407498,-662598253.9,4.41262649,0.062093423,0.156387961,0.013746501,0.153694611,55727795.6,5032858632,2.44199E+11,8.165563675,0.138467757,-0.206001069,0.060193286,0.420381611,55727791.89,-3820749592,-155174309.7,0.033579882,0.047211441,0.097982785,0.017697386,0.145691364,55743199.98,8032824334,-13785770147,-0.020596783,0.040784977,0.054896424,0.01340805,0.113417313,55743200.03,14337518553,-1832226112,-0.022841048,0.012367733,0.028619036,0.01900322,0.043371431,55743200.04,27501922606,-42549054981
990622,990622_session_1,Map+Sitting,0,0.347840353,0.049181742,0.037229831,0.025042104,0.120727601,55950699.68,18283564059,-3852258569,4.278541657,0.048854464,0.0110732,0.021710927,0.13233927,55950695.74,61472203157,-1444765218,8.206497784,0.097482459,-0.02196695,-0.029556216,0.265158,55950691.76,-30987187570,-365412340.5,0.019889983,0.031639443,0.017012596,-0.019297022,0.043890675,55932899.96,40009413731,-22159731231,-0.008667967,0.025631694,-0.011942416,-0.011264145,0.047494773,55932900,-56995504374,-9851929713,-0.030222032,0.012935455,0.000549779,-0.008444685,0.015974126,55932900.02,1.24E+12,-24864196441
990622,990622_session_1,Map+Sitting,0,0.399263569,0.063888499,-0.040342303,-0.009306958,0.168432073,52724799.59,-17391520757,-3049061921,4.394780431,0.059650407,0.06919241,-0.046044739,0.08301903,52724795.56,10140042817,-40971546191,8.173510422,0.145980573,-0.17699153,0.101100222,0.4545388,52724791.93,-3964110599,-104522295.9,0.014134158,0.051137395,0.031429015,-0.080702671,0.020311271,52740099.91,22323289270,4772056059,0.009526338,0.031822619,0.042119158,0.026141873,0.09847148,52740100.02,16657479114,-10408311201,-0.031743928,0.013972322,-0.03295618,-0.041059623,-0.005955936,52740099.99,-21288845054,-2444218698
990622,990622_session_1,Map+Sitting,0,0.417382038,0.055503423,-0.001496385,0.020962091,0.126114603,55794999.6,-4.42075E+11,-3269236502,4.224547546,0.049274508,0.10540475,0.038345736,0.14730319,55794995.81,6275941075,-12107336216,8.249799118,0.117565711,0.0311247,0.119389318,0.4222772,55794991.87,21253666702,-1424755051,0.033870296,0.032938955,0.036651915,-0.018389225,0.031123585,55822599.95,18048988758,10286921346,0.001734421,0.020319805,0.036865717,0.019113537,0.053114736,55822600.02,17944313937,-26908731821,-0.020087649,0.009605621,0.019517145,0.01772491,0.041783183,55822600.04,33894814369,-3453218754
990622,990622_session_1,Map+Sitting,0,0.316402964,0.083490203,-0.185251356,-0.047036853,0.095648363,56121799.64,-2647718809,-195881292.4,4.746811792,0.106644702,-0.19991584,-0.021001438,0.29053637,56121795.23,-2453499933,-132659204.5,7.978707903,0.240672594,-0.16148878,0.187257393,0.43861749,56121792.21,-3037322469,-125099509.5,0.007189414,0.12457247,0.074220126,-0.308872266,-0.015821401,56143099.68,6608638705,611256848.2,-0.042893705,0.046128405,-0.344833436,-0.139471498,-0.006169734,56143099.9,-1422408471,-1285760763,-0.083712034,0.036985329,-0.059467733,-0.13948403,-0.030421088,56143099.94,-8248069601,-14991077334
990622,990622_session_1,Map+Sitting,0,1.57471135,0.108951407,0.23331497,0.05062241,0.21589716,55771198.48,772700097.2,3238753896,5.957896138,0.175718644,0.03286048,-0.099374293,0.15089457,55771193.94,5486301478,-562727259.6,7.383343825,0.664290506,0.07410041,0.588000755,1.63164793,55771193.2,2432948752,-74777814.8,0.026801718,0.287938935,0.043982297,0.077839509,0.376018111,55792400.05,4098626290,-230143848.5,0.045929429,0.093221937,0.027214048,0.002435826,0.112887896,55792399.96,6624042185,-1125967860,-0.008590293,0.017921849,-0.021410828,0.003260493,0.028955013,55792400.01,-8419431651,-1120342664
990622,990622_session_1,Map+Sitting,0,0.245027281,0.107755088,0.183335998,0.170507752,0.387561401,55612299.93,5294835756,-2082919139,3.962300607,0.097037616,0.32255886,0.147319757,0.34015615,55612296.19,3009478642,-4833301037,8.361219768,0.219667288,-0.26994615,-0.107610482,0.42383375,55612291.53,-3596028319,-194776470.2,0.053289216,0.060812777,0.078709987,0.034902172,0.189001696,55599599.98,12332653621,-4112022589,-0.025091114,0.078024659,0.079412484,-0.050258762,0.307143052,55599599.97,12223556621,-241614467.8,-0.034780701,0.02449539,0.069394292,-0.000114098,0.0786489,55599600.03,13988225369,-5945470624
990622,990622_session_1,Map+Sitting,0,0.277360544,0.093535276,-0.029149405,0.105157587,0.365295342,55636399.83,-24723935273,-1535339244,4.323435877,0.105723994,0.05440822,-0.002168373,0.41611215,55636395.67,13245939676,-1749913251,8.194782816,0.210074827,-0.17890688,0.040610516,0.4924877,55636391.85,-4028285553,-138884797.1,0.018715137,0.110150754,-0.180174702,-0.255471727,-0.017928884,55624899.73,-4000026039,-3855754233,0.000862108,0.041792925,0.140773895,0.006329352,0.071746124,55624900.01,5119582000,3843235790,-0.027178577,0.020936812,-0.016920967,-0.075009326,-0.032864551,55624899.95,-42592335863,4710609617
990622,990622_session_1,Map+Sitting,0,0.071067175,0.069537546,0.251929876,0.140020185,0.28203696,55548400.07,2622455945,-7814107647,4.353492384,0.116181592,-0.34955338,-0.206504146,0.11049247,55548395.44,-1890054675,-1245723660,8.178475482,0.166876488,0.17782926,0.168374292,0.52283381,55548391.99,3715220993,-217423219.5,-0.041604287,0.056927854,0.008429941,-0.048323805,0.066584308,55566599.99,78372494989,-6281995953,-0.042853288,0.038802028,-0.157267256,-0.173547906,-0.080603668,55566599.87,-4200973022,-7638991530,-0.056401406,0.023293065,-0.041905356,-0.057470421,-0.023060164,55566600,-15765896331,-2919763208
990622,990622_session_1,Map+Sitting,0,0.102309801,0.070953476,-0.016101007,0.018033901,0.18207905,55453099.92,-67763743228,-2651538249,4.36845076,0.06448279,-0.05039814,-0.0299971,0.10684114,55453095.6,-21648904106,-350319589.4,8.152141938,0.205617255,0.1125273,0.096670708,0.45471877,55453091.94,9695998216,-394992312.3,0.020865059,0.04719911,0.017440204,-0.030997401,0.07611381,55438399.95,62559446044,-10824833168,0.00373615,0.055917409,-0.024953845,-0.049653472,0.190040177,55438399.95,-43722700412,-290849946.6,-0.030459963,0.015078411,0.029138272,-0.024198594,0.011759156,55438400.01,37443864259,3167825034
990622,990622_session_1,Map+Sitting,0,-0.022187645,0.101786667,-0.077931266,-0.003273452,0.290656094,55649100.02,-8761964628,-1485981505,4.477827952,0.088641484,-0.01753744,-0.043502158,0.25809489,55649095.48,-38935614320,-2096067613,8.1162716,0.229633168,-0.02735366,0.12550378,0.52959818,55649092.01,-24963057960,-1091248751,0.030280698,0.121151971,-0.082772243,-0.076559635,0.197370567,55670399.89,-8249703997,-1990857808,0.009484487,0.051321037,0.016279559,-0.042775035,0.025014938,55670399.95,41945024690,-29463003265,-0.030103868,0.026185712,0.005039638,-0.028546162,0.01591304,55670400,1.35495E+11,-27354778956
990622,990622_session_1,Map+Sitting,0,-0.068713589,0.072906126,0.185191501,0.087508071,0.210689749,55392700.16,3783645556,-14721266611,4.460467597,0.087122846,-0.29957447,-0.184164003,0.0246604,55392695.36,-2338981022,-1929497898,8.108782045,0.187533653,0.07428015,0.113884185,0.49494214,55392692.01,9433193121,-273717385.3,-0.017536923,0.062617899,-0.061117068,-0.058587068,0.026450462,55380099.96,-11464612534,-7029489190,-0.032121331,0.047490138,-0.018600847,-0.033556864,0.038270707,55380100,-37669440031,-7447273188,-0.043692137,0.017792613,-0.004001167,-0.0193797,0.013316863,55380100.02,-1.7512E+11,-12426067131
990622,990622_session_1,Map+Sitting,0,0.036827952,0.056565318,-0.014185646,7.70E-05,0.161967744,55700699.96,-56422175559,-2965861185,4.565964931,0.053854207,0.01005571,0.030748361,0.15083483,55700695.46,79595075833,-2247211802,8.046373293,0.159501644,-0.25689792,-0.016400177,0.39474453,55700691.94,-3115576023,-713272286.1,0.027881635,0.043490913,-0.040500367,0.026537731,0.142209426,55718900,-19762018482,-2333293100,0.002316925,0.028242268,0.028130344,0.019696041,0.113284956,55718900.02,28452157909,-661027028.2,-0.02853177,0.011048626,0.001343905,0.004485497,0.026908615,55718900.03,5.95555E+11,-4553523197
990622,990622_session_1,Map+Sitting,0,0.314638006,0.066213823,0.047943891,0.012190478,0.150655152,55435299.7,12108330966,-633611148.1,4.09235155,0.084100501,0.04405336,0.00754417,0.20679902,55435295.92,13177666811,-523080001,8.302480458,0.177445959,-0.20829545,-0.071599192,0.28574735,55435291.63,-2787005189,-719231208.3,0.028990648,0.071084911,0.036651914,0.027341312,0.141598564,55428700,15838749835,-811159764.7,-0.010060187,0.02215153,0.024465153,-0.002210568,0.053359079,55428700.01,23728463861,-14029955906,-0.032445853,0.028779664,0.006230826,-0.013386857,0.034025194,55428700.02,93169111505,-10265514912
990622,990622_session_1,Map+Sitting,0,0.274612718,0.053337298,0.02956839,0.000177348,0.10384849,55337399.73,21697867216,-1696995561,4.214105311,0.066154634,0.10474623,0.088596531,0.21936892,55337395.87,6125003258,-1012391177,8.242937146,0.158960054,-0.17854725,-0.006883204,0.39205065,55337391.75,-3593284131,-811051004.6,0.044451759,0.051683688,-0.004978552,0.014855338,0.131366579,55337899.97,-1.28867E+11,-3934973655,-0.001244355,0.02238949,0.006597345,-0.017249025,0.01667662,55337899.98,97246848059,-35350606617,-0.029078317,0.010520332,0.012553281,0.001617662,0.022449297,55337900.03,51107835835,-46764624087
990622,990622_session_1,Map+Sitting,0,0.193230494,0.069740883,0.005207384,0.028748835,0.183276141,53543199.84,1.44173E+11,-3625992633,4.271882045,0.074466666,0.16232692,0.082388255,0.23199821,53543195.81,4625006130,-2370359441,8.213391834,0.142660259,-0.22044636,0.015226134,0.4443033,53543191.8,-3405649338,-142981645.2,0.03105545,0.060334833,0.035827245,-0.000129221,0.20613648,53570699.97,20955518593,-3791376914,-3.76E-05,0.033102802,0.064965518,-0.025755018,0.055527654,53570699.97,11556569106,5637662994,-0.029617566,0.013462981,-0.018692477,-0.009825532,0.018264871,53570700.02,-40164741034,-18014184844
990622,990622_session_1,Map+Sitting,0,0.23094274,0.042487655,0.033099835,0.006187057,0.093074577,53563999.78,17833971076,-5757790505,4.084495863,0.068790821,0.14179655,0.116525523,0.27156216,53563996.03,4163017365,-873081858.9,8.320815898,0.139251568,-0.1844737,0.012576698,0.2683898,53563991.69,-3199922265,-913140493.8,0.051911079,0.050793537,0.000397062,0.015961659,0.15036448,53582299.96,1.49E+12,-3370788839,-0.010976874,0.02469927,-0.015699237,-0.0215143,0.023060165,53582299.99,-37600649718,-10669114775,-0.031079327,0.011890566,0.001374447,-0.004751035,0.018387044,53582300.03,4.29483E+11,-25595121798
990622,990622_session_1,Map+Sitting,0,0.183931602,0.045915014,0.005756964,-0.026279309,0.090859959,60563272.52,1.24475E+11,-7633609094,4.240062562,0.064978633,0.192156451,0.097135922,0.30609836,60563268.58,3729242482,-886662342.3,8.249516287,0.109292545,-0.258655614,0.019148537,0.28939925,60563264.5,-2770471477,-1170605431,0.039546014,0.038290607,0.071257431,0.020089956,0.151891652,60544454.53,10056901982,-7583963663,0.003615121,0.021023749,0.001041248,-0.021583071,0.006261369,60544454.52,6.88241E+11,-82638317057,-0.023663518,0.011590301,0.002571187,-0.00271084,0.022785274,60544454.57,2.78715E+11,-4004534150
990622,990622_session_1,Map+Sitting,0,0.645482918,0.096097758,-0.062847782,-0.041892395,0.229005387,55636399.31,-7815876462,-1460717392,3.649085685,0.115418085,0.01478418,0.097287445,0.37229836,55636396.45,33225413922,-912545622.7,8.495533046,0.294302383,-0.1248571,-0.043387054,0.3758899,55636391.46,-3934181556,-171831284.1,0.006508065,0.122957465,-0.03744604,-0.037535319,0.199997286,55654699.96,-13117421841,-1450411372,0.00512187,0.063633983,0.023823745,0.011841387,0.153021738,55654700.01,20617896509,-2757492522,-0.024888843,0.024194395,0.002382375,0.004371603,0.038423424,55654700.03,2.06179E+11,-10675757592
990622,990622_session_1,Map+Sitting,0,0.712630396,0.079315374,0.018255776,0.039081591,0.294905795,55615699.33,40627360897,-2409580532,3.550077384,0.078910311,0.13425482,0.024794964,0.25396488,55615696.47,5524449699,-5150966427,8.550891305,0.213721007,-0.0825999,0.114742005,0.6456557,55615691.56,-8979236052,-777945957.4,0.023599442,0.09643346,0.087659162,0.002096986,0.217651283,55599999.98,8460998075,-4866441075,-0.014154893,0.033650929,0.058551434,0.020939315,0.089766648,55600000.04,12667221778,-4360341690,-0.034790685,0.028687227,0.027947084,0.010077368,0.076327612,55600000.04,26538868548,-1157490470
990622,990622_session_1,Map+Sitting,0,0.715219879,0.042845994,-0.000538693,0.020302826,0.102950647,55526399.31,-1.11E+12,-3802855444,3.511467884,0.039191754,0.06727701,0.058610024,0.13066354,55526396.55,8921621219,-4500135912,8.54042871,0.097886955,-0.159813,-0.07606379,0.1355125,55526391.38,-3755764550,-355783703.1,0.023829853,0.021937016,0.00149662,-0.002864958,0.036529743,55523699.97,4.0104E+11,-11572648020,0.010396927,0.029574446,0.032803463,0.027928759,0.079229222,55523700.02,18296985655,-6144153722,-0.020641137,0.007218126,0.006780605,0.009169088,0.03042109,55523700.03,88517836789,-11490331124
990622,990622_session_1,Map+Sitting,0,0.628737321,0.101025992,-0.115879365,-0.040142782,0.212784647,55566799.33,-3455239852,-1014610629,3.704807637,0.126256768,0.28886045,0.222860247,0.39246941,55566796.52,1386105298,-1015008741,8.493390733,0.280133552,-0.15083475,-0.000518667,0.6848616,55566791.51,-2654501035,-377263823.2,0.101709064,0.11659492,0.044090588,0.073748095,0.329395191,55557299.97,9173159659,-999749026.8,0.045051312,0.085922026,0.018151029,0.062988537,0.264726785,55557300.02,22282483015,-1035361319,-0.032742377,0.020349051,0.028602377,-0.00142165,0.03162616,55557300.03,14140433262,-61246459910
990622,990622_session_1,Map+Sitting,0,0.515535145,0.08989839,-0.143771811,-0.0564995,0.191715655,55654699.43,-4120574791,-1571963347,3.949028067,0.093056528,0.27144261,0.150986187,0.33494912,55654696.2,2182496330,-1526678131,8.367307316,0.204738879,-0.16292525,0.016391666,0.57466835,55654691.65,-3636161368,-701421487.4,0.071265534,0.052697433,-0.128862025,-0.036704899,0.095753127,55646199.89,-4597223284,-832791104,0.038964476,0.035939149,-0.011759157,0.027907815,0.100731678,55646199.99,-50378399358,-3976701738,-0.018313491,0.011168836,0.030879238,-0.002278278,0.015424347,55646200.02,19184654196,14692210267
990622,990622_session_1,Map+Sitting,0,0.487335558,0.054643222,-0.108457345,-0.058183307,0.051834475,55624899.45,-6176829241,-2516638092,3.784487328,0.066348903,-0.02896984,-0.055812182,0.08200129,55624896.16,-23124825681,-4735173013,8.445756456,0.119911447,-0.0596159,0.085263856,0.3466204,55624891.64,-11237312529,-977309265.6,0.003970624,0.064568897,0.009987647,-0.041447207,0.09966266,55639899.95,67075008093,-634173314.5,0.006714159,0.019481144,-0.015790867,-0.020133368,0.011636983,55639899.97,-42424617896,-18131151677,-0.029498361,0.009807694,-0.00122173,-0.009797957,0.014813483,55639900.02,-5.48338E+11,-3546538561
990622,990622_session_1,Map+Sitting,0,0.435951104,0.068914977,0.031902734,-0.035287648,0.170407248,55508799.53,21365755048,-4425130144,4.15921335,0.093125537,0.24444799,0.11097749,0.35110954,55508795.95,2788429555,-806424620.7,8.261275493,0.143371639,-0.28000218,-0.064680857,0.25306665,55508791.67,-2434359618,-104966745.1,0.074688808,0.068516522,-0.084818638,0.054866231,0.249874423,55524099.98,-8036635750,-376715309.5,0.015366421,0.020310632,0.010079276,0.033967268,0.083047132,55524100.02,67629507946,-1178793037,-0.024503069,0.007875446,-0.015668693,-0.003000612,0.019364428,55524100.02,-43504361156,-2064103833
990622,990622_session_1,Map+Sitting,0,0.481641556,0.108221787,0.159513698,0.083485816,0.24708166,53363299.6,2258969007,-857139966.3,4.12492228,0.065590095,-0.02956835,-0.01728603,0.06679869,53363295.86,-12186560968,-778876263.1,8.283866072,0.348488079,-0.16280565,-0.071418828,0.5864601,53363291.64,-2213292352,-70972148.4,-0.000354302,0.09954502,0.052422419,0.034566827,0.18275051,53393700.03,6969174805,-1574837004,-0.021881193,0.050318335,0.080060678,0.016671192,0.125906115,53393700.04,4563301352,-2292867242,-0.027122417,0.025156816,0.048343199,0.009461625,0.060407786,53393700.04,7557236790,-7053577198
990622,990622_session_1,Map+Sitting,0,0.472004262,0.222107225,0.016258818,0.037674313,0.580811552,55422799.57,18130746239,-382880087.2,4.103661747,0.075409738,-0.082708748,0.005278229,0.154317482,55422795.9,-3564127211,-869591521.6,8.327789511,0.445957767,0.203077264,0.254051774,0.826108264,55422791.93,1451587907,-154098271.2,-0.022216205,0.198134027,-0.084399362,-0.119260477,0.212969828,55417099.9,-3492911480,-592248646.7,0.011911872,0.08615847,0.021022094,0.012134005,0.120562583,55417100,14023317273,-1467618876,-0.043387508,0.033001721,-0.0199864,-0.034724328,0.002554528,55417100.01,-14750005129,-2483016723
990622,990622_session_1,Map+Sitting,0,0.470380824,0.210502965,-0.071183979,-0.059173065,0.368271771,55257899.47,-3560471095,-417220618.9,4.077325453,0.078503116,-0.002666315,0.024268408,0.132007955,55257895.95,-95055706769,-1152499286,8.3938317,0.542137289,-0.204399782,0.064948018,0.833726318,55257891.67,-1239964631,-72315877.62,-0.016859885,0.231155372,0.013527889,-0.055622062,0.319204843,55252399.96,18734150409,-475071796.7,0.027163142,0.082872687,0.115711761,0.106436791,0.22038352,55252400.08,2190213829,-1387370406,-0.020687969,0.029663707,-0.000605312,0.006745434,0.04453763,55252400.03,-4.18683E+11,-2106143216
990622,990622_session_1,Map+Sitting,0,0.457327735,0.140776375,-0.06272808,-0.107703867,0.253186798,55849899.44,-4309218455,-618100044,4.041588512,0.078791177,-0.02244564,0.043511102,0.20075359,55849896,-12042828808,-569128307.5,8.344884382,0.359748678,-0.1422756,-0.012555518,0.4436451,55849891.64,-1899897101,-319357209.9,0.005066588,0.108308711,0.016615534,-0.011426774,0.165849908,55838099.98,16267578211,-1052327930,0.007312416,0.057332667,0.055252761,0.041032177,0.132069061,55838100.03,4891963676,-1523966923,-0.028872366,0.01700958,-0.001130101,-0.010882385,0.0097433,55838100.02,-2.39177E+11,-5239988851
